Name,Debut,Final,Position,Height,Weight,Birthday,School,HOF,Active,G,PTS,TRB,AST,FG%,FG3%,FT%,eFG%,PER,WS,Player_ID,Image_URL
Gary Freeman,1971,1971,['Forward'],81,210.0,"July 25, 1948",['Oregon State'],False,False,52,3.2,2.0,0.7,51.5,,72.5,,15.0,1.2,76755,https://cdn.nba.com/headshots/nba/latest/1040x760/76755.png
Rod Freeman,1974,1974,['Forward'],79,225.0,"November 5, 1950",['Vanderbilt'],False,False,35,3.0,1.5,0.4,37.9,,68.3,,10.9,0.0,76756,https://cdn.nba.com/headshots/nba/latest/1040x760/76756.png
Javon Freeman-Liberty,2024,2024,['Guard'],76,180.0,"October 20, 1999","['Valparaiso', ' DePaul']",False,True,22,7.0,3.2,1.8,44.4,23.8,91.7,48.4,10.7,0.2,1631241,https://cdn.nba.com/headshots/nba/latest/1040x760/1631241.png
Matt Freije,2005,2007,['Forward'],82,240.0,"October 2, 1981",['Vanderbilt'],False,False,42,3.2,2.0,0.6,29.3,22.4,71.4,34.0,4.6,-0.6,2782,https://cdn.nba.com/headshots/nba/latest/1040x760/2782.png
Frido Frey,1947,1947,['Forward'],74,195.0,"October 26, 1921",['Long Island University'],False,False,23,3.8,,0.6,28.9,,57.1,,,1.2,76757,https://cdn.nba.com/headshots/nba/latest/1040x760/76757.png
Larry Friend,1958,1958,"['Guard', 'Forward']",76,185.0,"April 14, 1935",['California'],False,False,44,4.0,2.4,1.1,32.7,,65.9,,7.7,-0.4,76758,https://cdn.nba.com/headshots/nba/latest/1040x760/76758.png
Pat Frink,1969,1969,['Guard'],76,195.0,"February 18, 1945",['Colorado'],False,False,48,2.6,0.9,1.1,34.0,,79.3,,7.9,-0.5,76759,https://cdn.nba.com/headshots/nba/latest/1040x760/76759.png
Jim Fritsche,1954,1955,"['Forward', 'Center']",80,210.0,"December 10, 1931",['Hamline University'],False,False,84,3.9,3.0,0.9,30.9,,73.8,,7.8,-1.6,76760,https://cdn.nba.com/headshots/nba/latest/1040x760/76760.png
Channing Frye,2006,2019,"['Center', 'Forward']",84,255.0,"May 17, 1983",['Arizona'],False,False,890,8.7,4.5,1.0,44.0,38.8,82.2,51.9,13.3,38.9,101112,https://cdn.nba.com/headshots/nba/latest/1040x760/101112.png
Bernie Fryer,1974,1975,['Guard'],75,185.0,"December 25, 1949",['BYU'],False,False,120,6.3,1.9,3.0,44.7,0.0,78.6,44.7,11.9,2.0,76761,https://cdn.nba.com/headshots/nba/latest/1040x760/76761.png
Frank Fucarino,1947,1947,['Forward'],74,175.0,"July 24, 1920",['Long Island University'],False,False,28,5.0,,0.3,26.8,,56.7,,,0.4,76762,https://cdn.nba.com/headshots/nba/latest/1040x760/76762.png
Alex Fudge,2024,2024,['Forward'],80,200.0,"May 6, 2003","['LSU', ' Florida']",False,True,6,2.5,0.8,0.0,40.0,20.0,100.0,43.3,9.8,0.0,1641788,https://cdn.nba.com/headshots/nba/latest/1040x760/1641788.png
Herm Fuetsch,1948,1948,['Guard'],72,170.0,"July 6, 1918",,False,False,42,2.6,,0.4,30.0,,62.5,,,0.9,76763,https://cdn.nba.com/headshots/nba/latest/1040x760/76763.png
Joe Fulks,1947,1954,"['Forward', 'Center']",77,190.0,"October 26, 1921","['Millsaps College', ' Murray State']",True,False,489,16.4,5.3,1.2,30.2,,76.6,,10.9,29.2,76764,https://cdn.nba.com/headshots/nba/latest/1040x760/76764.png
Carl Fuller,1971,1972,['Center'],81,225.0,"January 10, 1946",['Bethune-Cookman College'],False,False,76,5.7,4.7,0.8,45.6,0.0,60.0,45.6,10.1,1.3,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Hiram Fuller,2004,2004,['Forward'],81,240.0,"May 15, 1981",['Fresno State'],False,False,4,2.0,2.8,0.5,37.5,,33.3,37.5,3.6,-0.1,2673,https://cdn.nba.com/headshots/nba/latest/1040x760/2673.png
Todd Fuller,1997,2001,['Center'],83,255.0,"July 25, 1974",['NC State'],False,False,225,3.7,3.0,0.2,42.2,0.0,66.8,42.2,10.3,2.2,957,https://cdn.nba.com/headshots/nba/latest/1040x760/957.png
Tony Fuller,1981,1981,['Guard'],76,180.0,"September 4, 1958","['Vincennes University', ' Pepperdine']",False,False,15,4.0,2.8,1.9,36.4,0.0,75.0,36.4,6.9,-0.1,76765,https://cdn.nba.com/headshots/nba/latest/1040x760/76765.png
Markelle Fultz,2018,2025,['Guard'],76,209.0,"May 29, 1998",['Washington'],False,True,255,10.4,3.2,4.4,47.0,28.0,73.2,48.8,14.3,8.4,1628365,https://cdn.nba.com/headshots/nba/latest/1040x760/1628365.png
Lawrence Funderburke,1998,2005,['Forward'],81,230.0,"December 15, 1970","['Indiana', ' Ohio State']",False,False,318,6.4,3.6,0.6,50.6,11.8,67.5,50.6,16.4,12.9,1444,https://cdn.nba.com/headshots/nba/latest/1040x760/1444.png
Andrew Funk,2024,2024,['Guard'],77,200.0,"September 21, 1999","['Bucknell', ' Penn State']",False,True,5,0.0,0.0,0.0,0.0,0.0,,0.0,-5.0,-0.1,1641847,https://cdn.nba.com/headshots/nba/latest/1040x760/1641847.png
Terry Furlow,1977,1980,"['Guard', 'Forward']",76,190.0,"October 18, 1954",['Michigan State'],False,False,239,10.7,2.1,2.4,45.9,29.3,86.2,46.5,16.2,7.3,76767,https://cdn.nba.com/headshots/nba/latest/1040x760/76767.png
Johnny Furphy,2025,2025,"['Guard', 'Forward']",80,200.0,"December 8, 2004",['Kansas'],False,True,50,2.1,1.4,0.4,38.0,30.0,81.8,46.2,9.8,0.5,1642277,https://cdn.nba.com/headshots/nba/latest/1040x760/1642277.png
Bill Gabor,1950,1955,"['Guard', 'Forward']",71,170.0,"May 13, 1922",['Syracuse'],False,False,307,9.8,1.8,2.0,34.4,,73.7,,12.9,11.2,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Wenyen Gabriel,2020,2024,['Forward'],81,205.0,"March 26, 1997",['Kentucky'],False,True,150,4.4,3.4,0.5,52.4,31.1,60.6,56.2,12.4,3.8,1629117,https://cdn.nba.com/headshots/nba/latest/1040x760/1629117.png
Dan Gadzuric,2003,2012,['Center'],83,240.0,"February 2, 1978",['UCLA'],False,False,527,4.7,4.4,0.4,50.0,0.0,49.8,50.0,14.4,15.8,2429,https://cdn.nba.com/headshots/nba/latest/1040x760/2429.png
Daniel Gafford,2020,2025,"['Center', 'Forward']",82,234.0,"October 1, 1998",['Arkansas'],False,True,378,9.3,5.6,1.1,70.9,0.0,67.2,70.9,21.4,31.1,1629655,https://cdn.nba.com/headshots/nba/latest/1040x760/1629655.png
Deng Gai,2006,2006,['Forward'],81,250.0,"March 22, 1982",['Fairfield'],False,False,2,0.0,0.0,0.0,,,,,0.0,0.0,101184,https://cdn.nba.com/headshots/nba/latest/1040x760/101184.png
Elmer Gainer,1948,1950,"['Forward', 'Center']",78,195.0,"November 22, 1918",['DePaul'],False,False,20,1.5,,0.5,22.7,,64.3,,,-0.3,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Bill Gaines,1969,1969,['Guard'],76,185.0,"March 10, 1946",['Texas A&M University-Commerce'],False,False,1,2.0,1.0,0.0,50.0,,,50.0,7.6,0.0,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Corey Gaines,1989,1995,['Guard'],75,195.0,"June 1, 1965","['UCLA', ' Loyola Marymount']",False,False,80,3.1,0.9,3.1,42.4,22.9,73.6,44.9,10.8,1.1,76770,https://cdn.nba.com/headshots/nba/latest/1040x760/76770.png
Reece Gaines,2004,2006,['Guard'],78,205.0,"January 7, 1981",['Louisville'],False,False,71,1.7,0.7,0.7,32.4,26.9,60.6,34.8,5.3,-0.6,2558,https://cdn.nba.com/headshots/nba/latest/1040x760/2558.png
Smokey Gaines,1968,1968,['Guard'],73,170.0,"February 27, 1940",['LeMoyne-Owen College'],False,False,3,3.3,3.3,0.0,25.0,100.0,50.0,28.1,4.8,-0.1,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Sundiata Gaines,2010,2012,['Guard'],73,185.0,"April 18, 1986",['Georgia'],False,False,113,4.5,1.5,1.8,39.7,30.1,56.2,44.5,14.5,1.4,202178,https://cdn.nba.com/headshots/nba/latest/1040x760/202178.png
Mike Gale,1972,1982,['Guard'],76,185.0,"July 18, 1950",['Elizabeth City State University'],False,False,842,7.4,2.9,3.7,46.4,18.7,78.1,46.6,12.5,34.6,76771,https://cdn.nba.com/headshots/nba/latest/1040x760/76771.png
Chad Gallagher,1994,1994,['Center'],82,255.0,"May 30, 1969",['Creighton'],False,False,2,3.0,0.0,0.0,100.0,,,100.0,66.8,0.1,76772,https://cdn.nba.com/headshots/nba/latest/1040x760/76772.png
Harry Gallatin,1949,1958,"['Forward', 'Center']",78,210.0,"April 26, 1927",['Truman State University'],True,False,682,13.0,11.9,1.8,39.8,,77.3,,21.6,78.4,76773,https://cdn.nba.com/headshots/nba/latest/1040x760/76773.png
Gene Gallette,1947,1947,['Forward'],74,205.0,"February 22, 1919",,False,False,14,0.6,,0.1,9.1,,66.7,,,0.2,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Danilo Gallinari,2009,2024,['Forward'],82,233.0,"August 8, 1988",,False,True,777,14.9,4.7,1.9,42.8,38.1,87.6,51.6,16.8,65.4,201568,https://cdn.nba.com/headshots/nba/latest/1040x760/201568.png
Langston Galloway,2015,2022,['Guard'],73,200.0,"December 9, 1991","[""Saint Joseph's""]",False,True,452,8.1,2.4,1.6,39.7,36.8,81.6,49.4,11.4,14.4,204038,https://cdn.nba.com/headshots/nba/latest/1040x760/204038.png
Dave Gambee,1959,1970,['Forward'],78,215.0,"April 16, 1937",['Oregon State'],False,False,750,10.6,5.2,1.0,42.0,,82.2,,15.2,35.9,76774,https://cdn.nba.com/headshots/nba/latest/1040x760/76774.png
Kevin Gamble,1988,1997,"['Forward', 'Guard']",77,210.0,"November 13, 1965",['Iowa'],False,False,649,9.5,2.2,2.0,50.2,36.0,81.0,52.4,14.2,33.3,333,https://cdn.nba.com/headshots/nba/latest/1040x760/333.png
Bob Gantt,1947,1947,"['Forward', 'Center']",76,205.0,"June 22, 1922",['Duke'],False,False,23,3.1,,0.2,32.6,,46.4,,,1.3,76776,https://cdn.nba.com/headshots/nba/latest/1040x760/76776.png
Jorge Garbajosa,2007,2008,['Forward'],81,245.0,"December 19, 1977",,False,False,74,8.0,4.7,1.7,41.5,34.4,73.1,48.0,12.0,3.0,200816,https://cdn.nba.com/headshots/nba/latest/1040x760/200816.png
Rubén Garcés,2001,2001,['Forward'],81,245.0,"October 17, 1973",['Providence'],False,False,13,1.2,2.2,0.4,31.8,,25.0,31.8,9.7,0.0,2092,https://cdn.nba.com/headshots/nba/latest/1040x760/2092.png
Alex Garcia,2004,2005,['Guard'],75,220.0,"March 4, 1980",,False,False,10,4.7,1.5,1.8,32.2,27.8,66.7,36.4,7.4,-0.1,2682,https://cdn.nba.com/headshots/nba/latest/1040x760/2682.png
Francisco García,2006,2015,"['Forward', 'Guard']",79,195.0,"December 31, 1981",['Louisville'],False,False,549,7.9,2.6,1.4,42.7,35.7,79.9,50.7,12.3,18.2,101128,https://cdn.nba.com/headshots/nba/latest/1040x760/101128.png
Chuck Gardner,1968,1968,['Forward'],80,205.0,"September 30, 1944",['Colorado'],False,False,42,4.7,3.2,0.3,40.6,0.0,69.6,40.6,10.4,1.0,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Earl Gardner,1949,1949,['Forward'],75,195.0,"September 18, 1923",['DePauw University'],False,False,50,1.8,,0.4,37.6,,46.4,,,0.7,76778,https://cdn.nba.com/headshots/nba/latest/1040x760/76778.png
Ken Gardner,1976,1976,['Forward'],77,205.0,"September 27, 1949",['Utah'],False,False,9,1.6,1.4,0.3,33.3,,100.0,33.3,10.1,0.1,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Thomas Gardner,2008,2009,['Guard'],77,225.0,"February 8, 1985",['Missouri'],False,False,20,2.3,0.6,0.2,30.5,20.0,33.3,36.4,2.4,-0.4,201242,https://cdn.nba.com/headshots/nba/latest/1040x760/201242.png
Vern Gardner,1950,1952,"['Forward', 'Center']",77,200.0,"May 14, 1925",['Utah'],False,False,151,8.9,4.0,1.6,34.4,,74.8,,11.2,7.4,76779,https://cdn.nba.com/headshots/nba/latest/1040x760/76779.png
Jack Garfinkel,1947,1949,['Guard'],72,190.0,"June 13, 1918","[""St. John's""]",False,False,92,5.2,,1.5,27.5,,70.5,,,0.9,76780,https://cdn.nba.com/headshots/nba/latest/1040x760/76780.png
Patricio Garino,2017,2017,"['Guard', 'Forward']",78,210.0,"May 17, 1993",['George Washington'],False,False,5,0.0,1.4,0.0,0.0,0.0,,0.0,-9.2,-0.2,1627868,https://cdn.nba.com/headshots/nba/latest/1040x760/1627868.png
Darius Garland,2020,2025,['Guard'],73,192.0,"January 26, 2000",['Vanderbilt'],False,True,382,18.9,2.7,6.7,45.3,38.8,86.7,53.0,16.3,24.6,1629636,https://cdn.nba.com/headshots/nba/latest/1040x760/1629636.png
Gary Garland,1980,1980,['Guard'],76,180.0,"October 12, 1957",['DePaul'],False,False,78,4.3,1.8,1.9,43.5,31.6,69.2,44.4,10.2,0.5,76781,https://cdn.nba.com/headshots/nba/latest/1040x760/76781.png
Winston Garland,1988,1995,['Guard'],74,170.0,"December 19, 1964",['Missouri State'],False,False,511,9.4,2.8,4.7,43.0,28.1,83.0,43.8,12.5,14.2,76782,https://cdn.nba.com/headshots/nba/latest/1040x760/76782.png
Dick Garmaker,1956,1961,"['Guard', 'Forward']",75,200.0,"October 29, 1932","['Hibbing Community College', ' Minnesota']",False,False,421,13.3,4.2,2.6,40.3,,78.7,,14.2,25.6,76783,https://cdn.nba.com/headshots/nba/latest/1040x760/76783.png
Bill Garner,1968,1968,['Center'],82,220.0,"June 17, 1940",['University of Portland'],False,False,53,1.5,2.2,0.5,27.2,0.0,50.0,27.2,-1.2,-0.7,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Chris Garner,1998,2001,['Guard'],70,156.0,"February 2, 1975",['Memphis'],False,False,46,1.6,0.8,1.4,28.0,19.0,61.5,29.9,4.1,-0.8,1612,https://cdn.nba.com/headshots/nba/latest/1040x760/1612.png
Bill Garnett,1983,1986,['Forward'],81,225.0,"April 22, 1960",['Wyoming'],False,False,300,5.5,4.3,1.3,49.0,0.0,72.0,49.0,12.3,10.8,76785,https://cdn.nba.com/headshots/nba/latest/1040x760/76785.png
Kevin Garnett,1996,2016,"['Forward', 'Center']",83,240.0,"May 19, 1976",,True,False,1462,17.8,10.0,3.7,49.7,27.5,78.9,50.1,22.7,191.4,708,https://cdn.nba.com/headshots/nba/latest/1040x760/708.png
Marlon Garnett,1999,1999,['Guard'],74,186.0,"July 3, 1975",['Santa Clara'],False,False,24,2.1,0.9,0.8,29.4,26.1,75.0,35.3,6.5,0.0,1831,https://cdn.nba.com/headshots/nba/latest/1040x760/1831.png
Billy Garrett,2019,2019,['Guard'],78,213.0,"October 16, 1994",['DePaul'],False,False,4,6.5,0.8,1.8,40.7,0.0,100.0,40.7,9.8,0.0,1628656,https://cdn.nba.com/headshots/nba/latest/1040x760/1628656.png
Calvin Garrett,1981,1984,['Forward'],79,190.0,"July 11, 1956","['Austin Peay State University', ' Oral Roberts']",False,False,166,5.2,2.6,1.5,45.7,30.0,76.7,46.1,8.9,2.6,76786,https://cdn.nba.com/headshots/nba/latest/1040x760/76786.png
Dean Garrett,1997,2002,['Center'],82,225.0,"November 27, 1966",['Indiana'],False,False,359,4.8,5.0,0.6,48.0,,67.7,48.0,13.3,14.1,1051,https://cdn.nba.com/headshots/nba/latest/1040x760/1051.png
Diante Garrett,2013,2014,['Guard'],76,190.0,"November 3, 1988",['Iowa State'],False,False,90,3.2,1.2,1.7,37.3,35.1,68.2,43.5,7.3,-1.0,203197,https://cdn.nba.com/headshots/nba/latest/1040x760/203197.png
Dick Garrett,1970,1974,['Guard'],75,185.0,"January 31, 1947",['Southern Illinois'],False,False,339,10.3,3.0,2.5,42.3,,86.3,,10.8,6.0,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Marcus Garrett,2022,2025,['Guard'],77,205.0,"November 9, 1998",['Kansas'],False,True,16,2.6,1.8,1.3,33.3,33.3,55.6,37.5,6.2,0.1,1630585,https://cdn.nba.com/headshots/nba/latest/1040x760/1630585.png
Rowland Garrett,1973,1977,['Forward'],78,210.0,"July 16, 1950",['Florida State'],False,False,263,5.1,2.3,0.4,44.1,,77.2,,13.4,5.4,76789,https://cdn.nba.com/headshots/nba/latest/1040x760/76789.png
Tom Garrick,1989,1992,['Guard'],74,185.0,"July 7, 1966",['Rhode Island'],False,False,251,5.4,2.0,3.4,46.9,8.3,77.5,47.1,11.6,5.9,76790,https://cdn.nba.com/headshots/nba/latest/1040x760/76790.png
John Garris,1984,1984,['Forward'],80,205.0,"June 6, 1959","['Michigan', ' Boston College']",False,False,33,4.0,2.3,0.3,51.0,,79.4,51.0,18.5,0.9,76791,https://cdn.nba.com/headshots/nba/latest/1040x760/76791.png
Kiwane Lemorris Garris,1998,2000,['Guard'],74,183.0,"September 24, 1974",['Illinois'],False,False,31,2.3,0.6,1.0,32.0,33.3,76.0,35.3,7.5,-0.2,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Pat Garrity,1999,2008,['Forward'],81,238.0,"August 23, 1976",['Notre Dame'],False,False,552,7.3,2.6,0.8,41.7,39.8,80.6,50.6,10.7,18.7,1727,https://cdn.nba.com/headshots/nba/latest/1040x760/1727.png
Usman Garuba,2022,2024,['Forward'],80,220.0,"March 9, 2002",,False,True,105,2.6,3.8,0.8,46.7,36.3,62.5,53.1,12.8,2.3,1630586,https://cdn.nba.com/headshots/nba/latest/1040x760/1630586.png
Jim Garvin,1974,1974,['Forward'],79,200.0,"February 5, 1950",['Boston University'],False,False,6,0.3,0.8,0.0,25.0,,,,3.9,0.0,76793,https://cdn.nba.com/headshots/nba/latest/1040x760/76793.png
Luka Garza,2022,2025,"['Forward', 'Center']",82,235.0,"December 27, 1998",['Iowa'],False,True,124,4.9,2.0,0.4,49.0,31.4,69.9,54.5,18.9,2.9,1630568,https://cdn.nba.com/headshots/nba/latest/1040x760/1630568.png
Marc Gasol,2009,2021,['Center'],83,255.0,"January 29, 1985",,False,False,891,14.0,7.4,3.4,48.1,36.0,77.6,50.3,18.0,85.3,201188,https://cdn.nba.com/headshots/nba/latest/1040x760/201188.png
Pau Gasol,2002,2019,"['Center', 'Forward']",84,250.0,"July 6, 1980",,True,False,1226,17.0,9.2,3.2,50.7,36.8,75.3,51.3,21.4,144.1,2200,https://cdn.nba.com/headshots/nba/latest/1040x760/2200.png
Frank Gates,1950,1950,['Guard'],72,160.0,"April 12, 1920",['Sam Houston State University'],False,False,64,4.5,,1.4,28.1,,62.2,,,1.3,76794,https://cdn.nba.com/headshots/nba/latest/1040x760/76794.png
Kaiser Gates,2024,2024,['Forward'],80,217.0,"November 8, 1996",['Xavier'],False,True,1,0.0,1.0,0.0,0.0,0.0,,0.0,-19.9,-0.1,1629232,https://cdn.nba.com/headshots/nba/latest/1040x760/1629232.png
Chris Gatling,1992,2002,"['Forward', 'Center']",82,220.0,"September 3, 1967",['Old Dominion'],False,False,700,10.3,5.3,0.7,51.3,24.9,66.0,51.7,17.6,32.1,423,https://cdn.nba.com/headshots/nba/latest/1040x760/423.png
Kenny Gattison,1987,1996,"['Forward', 'Center']",80,225.0,"May 23, 1964",['Old Dominion'],False,False,494,7.9,4.7,0.9,52.0,8.3,64.9,52.0,13.0,16.9,930,https://cdn.nba.com/headshots/nba/latest/1040x760/930.png
Rudy Gay,2007,2023,['Forward'],80,250.0,"August 17, 1986",['UConn'],False,False,1120,15.8,5.6,2.0,45.2,34.6,79.9,49.2,16.3,61.0,200752,https://cdn.nba.com/headshots/nba/latest/1040x760/200752.png
Ed Gayda,1951,1951,"['Guard', 'Forward']",76,210.0,"May 16, 1927",['Washington State'],False,False,15,3.7,2.6,0.9,41.3,,75.0,,,0.6,76797,https://cdn.nba.com/headshots/nba/latest/1040x760/76797.png
Andrew Gaze,1994,1999,['Guard'],79,205.0,"July 24, 1965",['Seton Hall'],False,False,26,1.7,0.5,0.4,38.1,37.5,100.0,48.8,9.6,0.1,1845,https://cdn.nba.com/headshots/nba/latest/1040x760/1845.png
Michael Gbinije,2017,2017,['Guard'],79,200.0,"June 5, 1992","['Duke', ' Syracuse']",False,False,9,0.4,0.3,0.2,10.0,0.0,100.0,10.0,-2.1,-0.1,1627771,https://cdn.nba.com/headshots/nba/latest/1040x760/1627771.png
Reggie Geary,1997,1998,['Guard'],74,187.0,"August 31, 1973",['Arizona'],False,False,101,2.1,0.8,1.1,34.4,32.8,49.3,38.8,7.3,0.6,1002,https://cdn.nba.com/headshots/nba/latest/1040x760/1002.png
Alonzo Gee,2010,2017,['Guard'],78,225.0,"May 29, 1987",['Alabama'],False,False,417,6.6,3.3,1.1,43.4,32.5,75.4,47.4,10.7,9.7,202087,https://cdn.nba.com/headshots/nba/latest/1040x760/202087.png
Matt Geiger,1993,2002,['Center'],84,243.0,"September 10, 1969","['Auburn', ' Georgia Tech']",False,False,552,9.2,5.7,0.7,49.9,23.2,72.8,50.1,15.2,28.4,761,https://cdn.nba.com/headshots/nba/latest/1040x760/761.png
Mickaël Gelabale,2007,2013,['Forward'],79,215.0,"May 22, 1983",,False,False,145,4.6,2.3,0.8,47.0,31.6,81.5,50.8,10.5,3.0,101153,https://cdn.nba.com/headshots/nba/latest/1040x760/101153.png
Devean George,2000,2010,"['Guard', 'Forward']",80,220.0,"August 29, 1977",['Augsburg College'],False,False,630,5.6,3.1,0.9,39.2,34.3,72.1,45.6,10.6,18.2,1904,https://cdn.nba.com/headshots/nba/latest/1040x760/1904.png
Jack George,1954,1961,['Guard'],74,190.0,"November 13, 1928",['La Salle'],False,False,506,10.2,4.2,4.3,36.4,,70.4,,12.3,17.7,76800,https://cdn.nba.com/headshots/nba/latest/1040x760/76800.png
Keyonte George,2024,2025,['Guard'],76,185.0,"November 8, 2003",['Baylor'],False,True,142,14.8,3.3,5.0,39.1,33.9,83.1,48.4,11.7,0.7,1641718,https://cdn.nba.com/headshots/nba/latest/1040x760/1641718.png
Kyshawn George,2025,2025,['Guard'],79,200.0,"December 12, 2003",['Miami (FL)'],False,True,68,8.7,4.2,2.5,37.2,32.2,75.3,47.6,8.8,0.1,1642273,https://cdn.nba.com/headshots/nba/latest/1040x760/1642273.png
Paul George,2011,2025,"['Forward', 'Guard']",80,220.0,"May 2, 1990",['Fresno State'],False,True,908,20.6,6.3,3.7,44.0,38.3,85.3,52.0,19.2,89.5,202331,https://cdn.nba.com/headshots/nba/latest/1040x760/202331.png
Tate George,1991,1995,['Guard'],77,190.0,"May 29, 1968",['UConn'],False,False,177,4.2,1.0,1.8,41.4,7.1,82.0,41.5,10.7,1.3,76801,https://cdn.nba.com/headshots/nba/latest/1040x760/76801.png
Marcus Georges-Hunt,2017,2018,['Guard'],77,216.0,"March 28, 1994",['Georgia Tech'],False,False,47,1.6,0.5,0.2,41.8,29.4,71.0,46.4,7.5,0.3,1627875,https://cdn.nba.com/headshots/nba/latest/1040x760/1627875.png
Gus Gerard,1975,1981,"['Forward', 'Guard']",80,200.0,"July 27, 1953",['Virginia'],False,False,446,8.4,4.1,1.3,43.8,27.3,69.6,43.9,13.8,11.1,76802,https://cdn.nba.com/headshots/nba/latest/1040x760/76802.png
Derrick Gervin,1990,1991,['Forward'],80,200.0,"March 28, 1963",['Texas-San Antonio'],False,False,77,8.8,2.3,0.5,43.5,22.6,76.4,44.1,16.3,2.1,76803,https://cdn.nba.com/headshots/nba/latest/1040x760/76803.png
George Gervin,1973,1986,"['Guard', 'Forward']",79,180.0,"April 27, 1952",['Eastern Michigan'],True,False,1060,25.1,5.3,2.6,50.4,27.1,84.1,50.7,21.4,116.3,76804,https://cdn.nba.com/headshots/nba/latest/1040x760/76804.png
Gorham Getchell,1947,1947,['Center'],76,205.0,"August 14, 1920",['Temple'],False,False,16,0.3,,0.0,0.0,,100.0,,,-0.1,76805,https://cdn.nba.com/headshots/nba/latest/1040x760/76805.png
John Gianelli,1973,1980,"['Center', 'Forward']",82,220.0,"June 10, 1950",['University of the Pacific'],False,False,541,7.8,5.9,1.5,47.0,,70.2,47.0,11.7,23.0,76806,https://cdn.nba.com/headshots/nba/latest/1040x760/76806.png
Dick Gibbs,1972,1976,"['Forward', 'Guard']",77,210.0,"December 20, 1948",['Texas-El Paso'],False,False,333,5.2,1.9,0.8,40.2,,79.9,,9.8,2.6,76807,https://cdn.nba.com/headshots/nba/latest/1040x760/76807.png
Daniel Gibson,2007,2013,['Guard'],74,190.0,"February 27, 1986",['Texas'],False,False,397,7.8,2.0,2.0,40.2,40.7,78.0,51.2,10.8,16.0,200789,https://cdn.nba.com/headshots/nba/latest/1040x760/200789.png
Dee Gibson,1950,1950,"['Forward', 'Guard']",71,175.0,"August 25, 1923",['Western Kentucky'],False,False,44,6.4,,2.9,31.4,,71.8,,,2.7,76808,https://cdn.nba.com/headshots/nba/latest/1040x760/76808.png
Hoot Gibson,1950,1950,"['Forward', 'Center']",77,198.0,"December 5, 1921",['Creighton'],False,False,32,5.5,,1.2,34.4,,65.6,,,0.0,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Jonathan Gibson,2017,2018,['Guard'],74,185.0,"November 8, 1987",['New Mexico State'],False,False,21,6.7,1.2,1.4,41.5,36.8,72.4,50.4,11.8,0.0,1626780,https://cdn.nba.com/headshots/nba/latest/1040x760/1626780.png
Mel Gibson,1964,1964,['Guard'],75,180.0,"December 30, 1940",['Western Carolina University'],False,False,9,1.4,0.4,0.7,30.0,,50.0,,2.5,-0.1,76809,https://cdn.nba.com/headshots/nba/latest/1040x760/76809.png
